date,temp_0,temp_0.5,temp_1,temp_1.5,temp_2,temp_2.5,temp_3,temp_3.5,temp_4,temp_4.5,temp_5,temp_5.5,temp_6,temp_6.5
1992-01-04,1.3400702926651806,2.1568310510247546,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,3.625609333366365,NA
1992-01-05,1.4271285908984193,2.226301022937612,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,3.6348531270813518,NA
1992-01-06,1.1365113338642105,2.0501948074513408,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,3.6439080350980384,NA
1992-01-07,1.119322991592123,2.0507663521348003,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,3.6525730333401976,NA
1992-01-08,1.2509985203649776,2.146991793904647,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,3.6616899408028982,NA
1992-01-09,0.5728580369863722,1.7222852727594755,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,3.665903013077961,NA
1992-01-10,0.5923712856618261,1.7427136761367203,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,3.6688741555603954,NA
1992-01-11,1.095282675792027,2.07233199063904,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,3.672219054264448,NA
1992-01-12,0.8783192193174885,1.9468051628575223,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,3.675705517399723,NA
1992-01-13,0.8187801400576638,1.9191762427359378,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,3.679455872573521,NA
1992-01-14,0.8838540256506013,1.9702207371042695,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,3.6831082240678312,NA
1992-01-15,1.1843294147464614,2.1686498424898586,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,3.6871066534500145,NA
1992-01-16,1.7829734904692702,2.5501210880624674,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,3.6918030673384803,NA
1992-01-17,1.8113930659528845,2.5818909663788037,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,3.695422558250565,NA
1992-01-18,1.325979094712944,2.3067448103484853,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,3.6985051449093556,NA
1992-01-19,1.8441882951115363,2.629423650113693,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,3.703989368156329,NA
1992-01-20,1.9149870020842743,2.686765516330878,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,3.709803333223832,NA
1992-01-21,1.3197707200202091,2.3593086590314964,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,3.7155877715768977,NA
1992-01-22,1.1912414720390498,2.300186875294574,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,3.7223840135951773,NA
1992-01-23,1.0592212622877588,2.238558296789404,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,3.7290510373812094,NA
1992-01-24,0.9798016120221965,2.206216217825386,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,3.734883182141789,NA
1992-01-25,1.4094539987240815,2.463353237370836,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,3.74124084229339,NA
1992-01-26,1.6401895125419061,2.6072946555593295,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,3.746876851884212,NA
1992-01-27,1.1532250416390186,2.35552264400632,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,3.7508074138480683,NA
1992-01-28,0.9374652304272971,2.2523431419775797,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,3.7566174629326126,NA
1992-01-29,1.0894807749078954,2.3489621860763465,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,3.7640597727372516,NA
1992-01-30,0.8990515757580377,2.259411815176909,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,3.770305675692263,NA
1992-01-31,0.5901950083524325,2.1050473365737705,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,3.7775463852876103,NA
1992-02-01,0.7994679948963409,2.228791802404733,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,3.7854295882282014,NA
1992-02-02,0.7929773904109302,2.237794794184046,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,3.7938381719795387,NA
1992-02-03,0.6096621390152892,2.1517433705212317,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,3.8035200661379043,NA
